Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Dell,Notebook,4,2.25,1861.47,0,0,236376.92,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,3296.6667,0,0,236376.92,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,6423.57,0,0,236376.92,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,4855.139999999999,0,0,277254.12,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,13236.75,0,1,213149.14,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,2657.3733,1,0,277254.12,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,4425.57,0,0,945369.25,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,4329.0,0,1,442488.0,Other Intel cpu,0,0,Intel,Mac
Dell,Notebook,4,2.06,1604.9934,0,0,119661.8,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,3992.67,0,0,119661.8,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,3992.67,0,0,294998.4,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,3629.7,0,0,277254.12,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,5705.9217,1,1,294998.4,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,2194.47,0,0,148028.9,Intel Core i5,10000,0,AMD,Windows
Lenovo,Notebook,4,2.3,3253.41,0,1,236376.92,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,8321.67,0,0,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,1798.2,0,0,119661.8,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,3130.2,0,0,236376.92,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,4658.67,1,1,524403.2,Other Intel cpu,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,10789.199999999999,0,1,213149.14,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,2152.0791,1,1,365108.9,Other Intel cpu,0,0,Intel,Windows
HP,Ultrabook,16,1.3,6823.17,0,1,1108854.1,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,2497.5,0,0,236376.92,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,3433.1966999999995,0,0,263391.44,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,4978.349999999999,0,0,236376.92,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,3992.67,0,0,263391.44,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,2047.95,0,0,770060.1,Other Intel cpu,0,0,Intel,Linux/Others/No OS
Acer,Notebook,4,2.4,1288.71,0,0,119661.8,AMD cpu,500,0,AMD,Windows
Dell,Notebook,4,2.2,1310.3217,0,0,119661.8,Other Intel cpu,500,0,Intel,Linux/Others/No OS
HP,Notebook,4,1.86,1152.1467,0,0,119661.8,Intel Core i3,1000,0,Intel,Linux/Others/No OS
Asus,Gaming,8,2.7,5324.67,0,1,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,2725.1055,0,1,277254.12,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,5324.67,0,0,149337.92,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,2660.67,0,0,236376.92,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,2127.204,0,0,236376.92,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,5324.67,0,0,213149.14,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,1665.0,0,0,119661.8,Other Intel cpu,1000,0,Intel,Windows
Asus,Gaming,16,4.3,7655.67,0,1,213149.14,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,3780.0495,0,0,149337.92,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,3886.0101,0,0,149337.92,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,695.97,0,0,119661.8,Other Intel cpu,0,16,Intel,Linux/Others/No OS
HP,Workstation,8,3.0,9653.67,0,1,213149.14,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,3992.67,0,0,236376.92,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,4705.623,0,0,149337.92,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,5032.262699999999,0,0,213149.14,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,2887.11,1,1,236376.92,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,1325.34,0,0,236376.92,AMD cpu,1000,0,AMD,Windows
Asus,Gaming,16,2.59,4458.87,0,1,236376.92,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,5657.67,1,0,770060.1,Other Intel cpu,0,256,Intel,Windows
Dell,Notebook,4,2.24,2561.2695,0,0,119661.8,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,1428.57,0,0,119661.8,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,6556.77,0,0,277254.12,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,1828.17,1,1,365108.9,Other Intel cpu,0,0,Intel,Linux/Others/No OS
Dell,Ultrabook,8,1.23,4592.07,0,0,277254.12,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,9157.466699999999,0,1,213149.14,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,3426.57,1,0,1179820.8,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,7412.58,0,0,277254.12,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,4370.5917,0,0,213149.14,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,652.68,0,0,277254.12,Other Intel cpu,0,0,Intel,Windows
HP,Notebook,8,1.16,5627.7,0,0,277254.12,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,5038.29,0,0,263391.44,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,1743.6879,0,0,119661.8,Intel Core i5,500,0,Intel,Linux/Others/No OS
Asus,Notebook,4,2.0,1448.55,0,0,119661.8,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,5557.7699999999995,1,1,263391.44,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,1595.07,1,1,365108.9,Other Intel cpu,0,0,Intel,Windows
HP,Ultrabook,8,1.26,6310.35,0,0,149337.92,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,3293.37,0,1,236376.92,Intel Core i5,1000,128,Nvidia,Linux/Others/No OS
HP,Gaming,8,3.35,3759.57,0,1,213149.14,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,2094.5699999999997,0,0,119661.8,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,6827.7654,1,1,263391.44,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,925.74,0,0,133337.42,Other Intel cpu,0,0,Intel,Windows
HP,Ultrabook,8,1.84,2504.16,0,0,236376.92,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,2051.28,0,0,236376.92,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,3659.67,0,0,236376.92,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,13151.502,0,1,213149.14,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,2610.72,0,0,119661.8,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,7988.67,0,0,213149.14,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,7231.8276,0,0,236376.92,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,8125.2,1,1,468217.16,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,3805.524,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,5424.57,1,0,277254.12,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,7422.57,0,1,236376.92,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,5990.67,1,0,492860.16,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,6323.67,0,0,236376.92,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,7648.843499999999,0,0,294998.4,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,3362.967,0,0,236376.92,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,5258.07,0,0,236376.92,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,7788.87,1,1,468217.16,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,1128.87,0,0,119661.8,Intel Core i3,1000,0,Intel,Linux/Others/No OS
HP,Notebook,4,1.86,989.01,0,0,119661.8,AMD cpu,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,1994.67,0,0,236376.92,Intel Core i5,1000,0,AMD,Linux/Others/No OS
Dell,Gaming,8,2.62,3992.67,0,0,236376.92,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,7494.7644,1,1,945369.25,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,1594.7037,0,0,236376.92,AMD cpu,0,256,AMD,Windows
MSI,Gaming,16,2.7,4971.023999999999,0,0,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,7655.67,0,0,263391.44,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,2625.6717,0,0,236376.92,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,6796.53,1,0,492860.16,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,4991.67,0,0,263391.44,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,5890.77,0,0,263391.44,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,2993.67,0,1,236376.92,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,1528.47,0,0,119661.8,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,1588.3767,0,0,119661.8,Intel Core i5,500,0,Intel,Linux/Others/No OS
Dell,Gaming,8,2.62,4988.34,0,0,945369.25,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,4628.7,0,1,236376.92,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,1558.44,0,0,236376.92,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,829.17,0,0,133337.42,Other Intel cpu,0,0,Intel,Windows
MSI,Gaming,8,2.2,2793.87,0,1,236376.92,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,2261.07,0,0,236376.92,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,3859.47,0,0,236376.92,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,1228.77,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,1325.34,0,0,119661.8,Intel Core i5,500,0,Intel,Linux/Others/No OS
Lenovo,Notebook,8,2.2,2360.97,0,0,236376.92,Intel Core i7,1000,0,Nvidia,Linux/Others/No OS
Asus,Notebook,4,2.0,2560.77,0,0,263391.44,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,2747.25,0,0,236376.92,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,4345.65,0,1,236376.92,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,7170.7221,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,2164.5,0,0,119661.8,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,5451.21,1,1,468217.16,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,2767.23,0,0,236376.92,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,2980.3833,0,0,236376.92,Intel Core i7,0,256,Nvidia,Linux/Others/No OS
Acer,Notebook,4,2.1,1108.8899999999999,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
HP,Notebook,6,2.18,2660.67,0,1,236376.92,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,3026.97,0,1,236376.92,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,3926.07,1,0,236376.92,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,2301.03,0,0,236376.92,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,3659.67,1,0,770060.1,Intel Core i5,0,256,Intel,Linux/Others/No OS
Acer,Gaming,16,4.2,8654.67,0,1,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,2727.27,0,1,236376.92,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,1615.05,0,0,119661.8,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,3872.79,0,1,442488.0,Other Intel cpu,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,3992.67,1,1,277254.12,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,4418.91,0,1,236376.92,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,1225.44,0,0,119661.8,Intel Core i3,1000,0,AMD,Linux/Others/No OS
Asus,Gaming,16,4.3,7159.5,0,1,213149.14,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,905.76,0,0,119661.8,Other Intel cpu,1000,0,Intel,Linux/Others/No OS
MSI,Gaming,16,2.43,6822.837,0,0,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,1661.67,0,0,119661.8,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,2094.5699999999997,0,0,119661.8,Intel Core i7,500,0,Nvidia,Linux/Others/No OS
Dell,2 in 1 Convertible,16,2.0,4279.05,1,0,236376.92,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,8924.4,1,0,770060.1,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,3892.77,0,0,236376.92,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,2960.37,0,0,236376.92,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,1928.07,0,0,119661.8,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,995.67,0,0,119661.8,AMD cpu,500,0,AMD,Windows
Acer,Notebook,8,3.3,2094.5699999999997,0,0,148028.9,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,8155.17,0,0,236376.92,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,4259.07,0,1,442488.0,Other Intel cpu,0,0,Intel,Mac
Asus,Notebook,16,2.2,5824.17,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,6490.1367,0,1,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,3326.67,1,1,236376.92,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,6490.17,0,0,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,579.42,0,0,160924.48,Other Intel cpu,0,32,Intel,Linux/Others/No OS
Acer,Notebook,4,3.3,1991.34,0,0,148028.9,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,1794.87,0,0,148028.9,Intel Core i5,1000,0,Intel,Linux/Others/No OS
Lenovo,Gaming,8,2.6,4235.76,0,1,236376.92,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,3826.17,1,1,263391.44,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,5091.57,0,1,236376.92,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,4915.4463,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,1761.57,0,0,236376.92,AMD cpu,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,5705.5221,1,0,294998.4,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,1694.97,1,0,245832.0,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,1028.97,0,0,119661.8,Other Intel cpu,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,4918.41,1,0,770060.1,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,1737.7938,0,0,119661.8,Intel Core i5,1000,0,Intel,Linux/Others/No OS
Lenovo,Gaming,16,2.6,3426.57,1,1,236376.92,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,3826.17,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,5494.5,1,1,294998.4,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,11651.67,0,0,263391.44,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,1561.8033,1,0,119661.8,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,5321.34,0,0,213149.14,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,3193.47,0,0,160924.48,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,1591.74,0,0,236376.92,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,7319.9727,0,0,468217.16,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,2454.21,0,0,119661.8,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,3892.77,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,4991.67,0,1,277254.12,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,1989.9081,0,0,236376.92,AMD cpu,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,4262.4,0,0,277254.12,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,1204.794,0,0,119661.8,Intel Core i3,500,0,Intel,Linux/Others/No OS
Dell,2 in 1 Convertible,16,2.77,5990.67,1,0,213149.14,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,3662.9666999999995,0,0,263391.44,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,5328.0,0,1,236376.92,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,2913.75,0,0,133337.42,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,7742.25,0,1,236376.92,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,1908.09,0,1,236376.92,Intel Core i5,0,256,Intel,Linux/Others/No OS
Dell,2 in 1 Convertible,8,1.24,6037.29,1,0,770060.1,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,1078.92,0,0,119661.8,Other Intel cpu,500,0,Intel,Linux/Others/No OS
HP,Notebook,4,1.86,1328.67,0,0,119661.8,AMD cpu,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,1894.77,0,0,236376.92,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,3569.76,0,1,263391.44,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,1478.4867,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Asus,Notebook,4,2.0,1128.87,0,0,119661.8,Other Intel cpu,1000,0,Intel,Windows
Asus,Gaming,16,4.0,6327.0,0,1,213149.14,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.29,1631.7,0,0,119661.8,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,2980.35,0,0,236376.92,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,4092.57,0,0,236376.92,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,2773.9233,1,0,263391.44,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,2427.57,0,1,277254.12,Other Intel cpu,0,512,Intel,Windows
Dell,Notebook,6,2.3,1528.47,0,0,119661.8,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,962.37,0,0,119661.8,Other Intel cpu,500,0,Intel,Linux/Others/No OS
Dell,Notebook,2,2.2,1262.07,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,2993.67,0,1,236376.92,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,1831.4667,0,0,236376.92,AMD cpu,0,0,AMD,Windows
Dell,Notebook,8,2.3,2683.9467,0,0,119661.8,Intel Core i7,1000,0,AMD,Linux/Others/No OS
HP,Netbook,2,1.17,695.97,0,0,160924.48,Other Intel cpu,0,0,Intel,Windows
Asus,Notebook,4,2.2,2398.6656,0,0,119661.8,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,2124.54,1,1,263391.44,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,4991.67,1,1,770060.1,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,762.57,0,0,133337.42,Other Intel cpu,0,0,Intel,Windows
HP,Notebook,6,2.19,2544.12,0,0,119661.8,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,1228.77,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,2427.57,0,1,277254.12,Other Intel cpu,0,512,Intel,Windows
Dell,Notebook,6,2.3,1528.47,0,0,119661.8,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,962.37,0,0,119661.8,Other Intel cpu,500,0,Intel,Linux/Others/No OS
Dell,Notebook,2,2.2,1262.07,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,2993.67,0,1,236376.92,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,1831.4667,0,0,236376.92,AMD cpu,0,0,AMD,Windows
Dell,Notebook,8,2.3,2683.9467,0,0,119661.8,Intel Core i7,1000,0,AMD,Linux/Others/No OS
HP,Netbook,2,1.17,695.97,0,0,160924.48,Other Intel cpu,0,0,Intel,Windows
Asus,Notebook,4,2.2,2398.6656,0,0,119661.8,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,2124.54,1,1,263391.44,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,4991.67,1,1,770060.1,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,762.57,0,0,133337.42,Other Intel cpu,0,0,Intel,Windows
HP,Notebook,6,2.19,2544.12,0,0,119661.8,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,1228.77,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,2427.57,0,1,277254.12,Other Intel cpu,0,512,Intel,Windows
Dell,Notebook,6,2.3,1528.47,0,0,119661.8,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,962.37,0,0,119661.8,Other Intel cpu,500,0,Intel,Linux/Others/No OS
Dell,Notebook,2,2.2,1262.07,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,2993.67,0,1,236376.92,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,1831.4667,0,0,236376.92,AMD cpu,0,0,AMD,Windows
Dell,Notebook,8,2.3,2683.9467,0,0,119661.8,Intel Core i7,1000,0,AMD,Linux/Others/No OS
HP,Netbook,2,1.17,695.97,0,0,160924.48,Other Intel cpu,0,0,Intel,Windows
Asus,Notebook,4,2.2,2398.6656,0,0,119661.8,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,2124.54,1,1,263391.44,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,4991.67,1,1,770060.1,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,762.57,0,0,133337.42,Other Intel cpu,0,0,Intel,Windows
HP,Notebook,6,2.19,2544.12,0,0,119661.8,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,1228.77,0,0,119661.8,Other Intel cpu,500,0,Intel,Windows
